"id","species","file_path","retired_id","agreement_confidence","site","easting","northing","dist2centerofcity","avg_housing_density_1k_buffer","avg_imperv_surface_1k_buffer","season","locations","date_time"
"6389","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (27).JPG","3751338",0.857142857142857,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/630afba2-5a33-4926-8b9d-7391dc8fac7c.jpeg""}","2014-10-01 09:07:13 -0500"
"639","BRD","Z:/TransectTrailCamPics/FA14/DPT/D02-HUP1/D02-HUP1-FA14 (627).JPG","3745588",0.857142857142857,"D02-HUP1",441984,4639557,6507.962502,476.791682,28.489348,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/eaade3a6-ca3a-4df4-8ac3-aca3391a38fb.jpeg""}","2014-10-18 13:27:25 -0500"
"6390","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (270).JPG","3751339",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bcd822a7-1ce5-4177-b958-cd002e148e64.jpeg""}","2014-10-17 05:04:48 -0500"
"6391","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (271).JPG","3751340",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ed894ad5-5904-4554-9652-4ce38890670e.jpeg""}","2014-10-17 05:05:21 -0500"
"6392","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (272).JPG","3751341",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/835646fe-cb87-400c-a37a-f40810ce6b94.jpeg""}","2014-10-17 05:06:40 -0500"
"6393","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (273).JPG","3751342",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4ea3b46a-286f-49a0-afd8-f39065d3bbad.jpeg""}","2014-10-17 05:13:42 -0500"
"6394","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (274).JPG","3751343",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/18c8d766-3dab-422e-a8ad-d68825dfd4c9.jpeg""}","2014-10-17 05:38:11 -0500"
"6395","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (275).JPG","3751344",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f3277a8c-65e8-4008-9e66-2718df82d54a.jpeg""}","2014-10-17 06:04:01 -0500"
"6396","CTDMSTC","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (276).JPG","3751345",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/afcc3083-98e0-4f93-ae9e-f64fbe0d2d99.jpeg""}","2014-10-17 06:12:22 -0500"
"6397","TRSQRRLBWMG","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (277).JPG","3751346",0.857142857142857,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/cb636e21-30ce-4162-b40e-123e12868d3d.jpeg""}","2014-10-17 07:05:29 -0500"
"640","BRD","Z:/TransectTrailCamPics/FA14/DPT/D02-HUP1/D02-HUP1-FA14 (628).JPG","3745589",0.84375,"D02-HUP1",441984,4639557,6507.962502,476.791682,28.489348,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/772c67a6-8b50-4f5e-809f-c6ff44d23f58.jpeg""}","2014-10-18 13:28:27 -0500"
"6401","DGDMSTC","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (280).JPG","3751350",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7988099c-c3af-4348-9fc3-745d8bc547ef.jpeg""}","2014-10-17 10:17:04 -0500"
"6402","DGDMSTC","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (281).JPG","3751351",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5b897db1-2c2c-46d8-bf05-9470eae55e2d.jpeg""}","2014-10-17 10:17:32 -0500"
"6405","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (284).JPG","3751354",0.857142857142857,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/955a25f3-9754-4a6d-8ee0-9a3faeb9b937.jpeg""}","2014-10-17 15:42:03 -0500"
"6406","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (285).JPG","3751355",0.857142857142857,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/912697ed-e972-44ec-ba3c-62a5f4db609f.jpeg""}","2014-10-17 15:43:45 -0500"
"6408","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (287).JPG","3751357",0.7,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0a78385a-907e-4f78-bd73-4fe57f30d2d9.jpeg""}","2014-10-17 16:16:10 -0500"
"6409","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (288).JPG","3751358",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/87418d64-fb46-43d2-937a-935073ee3063.jpeg""}","2014-10-18 01:59:18 -0500"
"641","BRD","Z:/TransectTrailCamPics/FA14/DPT/D02-HUP1/D02-HUP1-FA14 (629).JPG","3745590",0.714285714285714,"D02-HUP1",441984,4639557,6507.962502,476.791682,28.489348,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/42c11129-7fcf-47a3-a641-7729b63d69c2.jpeg""}","2014-10-18 13:31:56 -0500"
"6410","CTDMSTC","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (289).JPG","3751359",0.25,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3b806cec-d005-42c2-89b4-407380805708.jpeg""}","2014-10-18 04:32:54 -0500"
"6412","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (290).JPG","3751361",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/aee64516-6605-4cf4-9ea3-ae492ae0d331.jpeg""}","2014-10-18 04:44:05 -0500"
"6413","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (291).JPG","3751362",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e4e2584a-089b-4909-9a34-10cdef65b64b.jpeg""}","2014-10-18 04:44:57 -0500"
"6414","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (292).JPG","3751363",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a3acaf70-a475-447b-83af-2f7d120c8b3a.jpeg""}","2014-10-18 04:45:39 -0500"
"6415","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (293).JPG","3751364",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c01e777a-fcd1-4212-b6c3-5840d800d7eb.jpeg""}","2014-10-18 04:46:14 -0500"
"6416","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (294).JPG","3751365",0.857142857142857,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0805036d-1318-435e-9afb-0b129f63e8b1.jpeg""}","2014-10-18 04:46:52 -0500"
"6417","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (295).JPG","3751366",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bd5ea336-8d39-4485-8bca-911addc6bed2.jpeg""}","2014-10-18 04:58:10 -0500"
"6418","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (296).JPG","3751367",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c4eb5f65-abb2-4d4f-abbf-ef2e99f9ce42.jpeg""}","2014-10-18 04:58:42 -0500"
"6419","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (297).JPG","3751368",0.857142857142857,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/462bc8d0-2f2a-4221-8fb5-3067195e2e2b.jpeg""}","2014-10-18 05:03:19 -0500"
"6420","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (298).JPG","3751369",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e7716a2f-e18c-4b40-8151-a8894fe3d960.jpeg""}","2014-10-18 05:03:52 -0500"
"6421","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (299).JPG","3751370",0.857142857142857,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6f01e459-8856-4948-9666-7748448f04d8.jpeg""}","2014-10-18 05:21:44 -0500"
"6423","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (30).JPG","3751372",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/09645072-bb3e-492b-b4da-6d0074a565fa.jpeg""}","2014-10-02 05:31:09 -0500"
"6424","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (300).JPG","3751373",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/16c051e8-b44f-45d4-9955-83e223eeb756.jpeg""}","2014-10-18 05:22:42 -0500"
"6425","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (301).JPG","3751374",0.857142857142857,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/86b45d61-0ac1-43e6-a2e7-453933c83515.jpeg""}","2014-10-18 05:40:36 -0500"
"6428","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (304).JPG","3751377",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/63314f16-b005-4249-bd03-698a0eeeceb6.jpeg""}","2014-10-18 08:55:26 -0500"
"6429","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (305).JPG","3751378",0.714285714285714,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7d17770a-cdd3-4cc9-b310-8934f6f8e4dd.jpeg""}","2014-10-18 10:32:50 -0500"
"6430","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (306).JPG","3751379",0.714285714285714,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9dc17955-db99-4148-95da-1b266d8a7343.jpeg""}","2014-10-18 14:06:36 -0500"
"6431","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (307).JPG","3751380",0.714285714285714,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1e1f48f3-8afb-4f65-ac84-ad3f938b420f.jpeg""}","2014-10-18 14:41:43 -0500"
"6433","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (309).JPG","3751382",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/225ecbfe-7797-4d5b-be12-522c65bc8ba1.jpeg""}","2014-10-18 19:13:39 -0500"
"6435","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (310).JPG","3751384",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/173c9385-b7b8-4ac8-95b1-aba41a27023d.jpeg""}","2014-10-19 01:39:05 -0500"
"6436","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (311).JPG","3751385",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e7d85fa6-60f1-4310-9cd7-3c6fe237a0bf.jpeg""}","2014-10-19 01:39:40 -0500"
"6437","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (312).JPG","3751386",0.857142857142857,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ab6347db-6201-4ec0-a387-a44be4b759a1.jpeg""}","2014-10-19 04:05:28 -0500"
"6438","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (313).JPG","3751387",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/04d1eac5-34b8-4d03-b107-3560be3cd105.jpeg""}","2014-10-19 04:06:00 -0500"
"6439","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (314).JPG","3751388",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fac110f5-a93c-4f7b-a101-ae34ae280fce.jpeg""}","2014-10-19 04:06:35 -0500"
"644","SQRRLFX","Z:/TransectTrailCamPics/FA14/DPT/D02-HUP1/D02-HUP1-FA14 (631).JPG","3745593",0.523809523809524,"D02-HUP1",441984,4639557,6507.962502,476.791682,28.489348,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2f545eaa-55fc-4a0b-91ed-362add774d10.jpeg""}","2014-10-18 13:35:41 -0500"
"6440","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (315).JPG","3751389",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5d4d479a-e164-4320-9263-d9ecb6fef5b7.jpeg""}","2014-10-19 04:07:06 -0500"
"6441","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (316).JPG","3751390",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6c565dfb-165e-420d-a64c-4cb5359c832e.jpeg""}","2014-10-19 04:07:43 -0500"
"6442","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (317).JPG","3751391",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7a2af33f-4494-42ae-86de-31be64d1389b.jpeg""}","2014-10-19 04:08:20 -0500"
"6443","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (318).JPG","3751392",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d6913d72-30c4-4011-aad1-9d3037e3e171.jpeg""}","2014-10-19 04:09:01 -0500"
"6444","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (319).JPG","3751393",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/82b0d899-512b-4521-aff9-55f2a39ecc6b.jpeg""}","2014-10-19 04:09:41 -0500"
"6445","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (32).JPG","3751394",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8abe4e9d-0a08-490d-bda9-5625229006ea.jpeg""}","2014-10-02 08:31:48 -0500"
"6446","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (320).JPG","3751395",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8ec83311-76ea-4336-8f6d-101dcd5e2dba.jpeg""}","2014-10-19 04:10:17 -0500"
"6447","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (321).JPG","3751396",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/84405786-87ff-4d08-a8d5-250a84628d0c.jpeg""}","2014-10-19 04:10:57 -0500"
"6448","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (322).JPG","3751397",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/901c46c7-c80c-4565-ab28-f45c219602ad.jpeg""}","2014-10-19 04:28:55 -0500"
"6449","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (323).JPG","3751398",0.857142857142857,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a4f58cbf-b7ee-414d-b299-faa507a2a289.jpeg""}","2014-10-19 04:52:35 -0500"
"645","SQRRLFX","Z:/TransectTrailCamPics/FA14/DPT/D02-HUP1/D02-HUP1-FA14 (632).JPG","3745594",0.846153846153846,"D02-HUP1",441984,4639557,6507.962502,476.791682,28.489348,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1e40c10e-755e-4b4a-876d-1d026ef6c631.jpeg""}","2014-10-18 13:37:17 -0500"
"6450","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (324).JPG","3751399",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0992fb7e-4399-4626-a29f-ebf25cc99db6.jpeg""}","2014-10-19 04:57:15 -0500"
"6451","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (325).JPG","3751400",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7650bbcb-9c54-456e-9225-7fedc0252413.jpeg""}","2014-10-19 04:57:44 -0500"
"6452","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (326).JPG","3751401",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/70fde0ec-e020-4585-a516-efe4be9f9da9.jpeg""}","2014-10-19 06:06:38 -0500"
"6453","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (327).JPG","3751402",0.857142857142857,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/44049fed-eaa4-4d95-a3d5-e5dbc55e5df4.jpeg""}","2014-10-19 09:11:53 -0500"
"6454","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (328).JPG","3751403",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ae19b6ee-122c-4e52-81ad-c5fed782816b.jpeg""}","2014-10-19 20:12:52 -0500"
"6455","DR","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (329).JPG","3751404",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3487141a-3eab-42d5-b2a4-bfcb07f37f94.jpeg""}","2014-10-19 23:49:23 -0500"
"6457","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (330).JPG","3751406",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c1fb95f8-3d1f-4c96-9ff2-022157af6a7c.jpeg""}","2014-10-20 04:09:18 -0500"
"6458","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (331).JPG","3751407",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2f917ab9-6f45-4547-a857-245fdc4d6267.jpeg""}","2014-10-20 04:09:59 -0500"
"646","SQRRLFX","Z:/TransectTrailCamPics/FA14/DPT/D02-HUP1/D02-HUP1-FA14 (633).JPG","3745595",0.526315789473684,"D02-HUP1",441984,4639557,6507.962502,476.791682,28.489348,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a379a151-d8de-4bbb-83fb-2b8776210941.jpeg""}","2014-10-18 13:44:52 -0500"
"6460","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (333).JPG","3751409",0.692307692307692,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ce8ce337-46f0-4d8a-8092-f02b2c2494e9.jpeg""}","2014-10-20 07:35:12 -0500"
"6461","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (334).JPG","3751410",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ffd56999-cc52-45d9-a85e-66fd4339e640.jpeg""}","2014-10-20 09:09:41 -0500"
"6463","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (336).JPG","3751412",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c6d72652-f197-477c-be53-2eb1d3184974.jpeg""}","2014-10-20 11:29:17 -0500"
"6465","CT","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (338).JPG","3751414",0.875,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1f4c59f0-3c2c-4339-ac8a-edf3b1b5fdc5.jpeg""}","2014-10-20 21:37:51 -0500"
"6466","CT","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (339).JPG","3751415",0.857142857142857,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/806622cd-f27c-4142-8303-b9432c426628.jpeg""}","2014-10-20 21:38:26 -0500"
"6468","CT","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (340).JPG","3751417",0.428571428571429,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/adc6b741-0bea-4778-bb37-4db8054429f2.jpeg""}","2014-10-20 21:39:18 -0500"
"6469","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (341).JPG","3751418",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e2efad18-1a7d-4957-93f4-28a0a78688c3.jpeg""}","2014-10-20 23:31:40 -0500"
"647","BRD","Z:/TransectTrailCamPics/FA14/DPT/D02-HUP1/D02-HUP1-FA14 (634).JPG","3745596",0.5,"D02-HUP1",441984,4639557,6507.962502,476.791682,28.489348,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6c1a6221-a5dd-4f85-9b3f-1ba4ef0c4268.jpeg""}","2014-10-18 14:29:31 -0500"
"6470","DGDMSTC","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (342).JPG","3751419",0.625,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/05f243c9-8149-4f59-ad22-ea7c52e8a8c2.jpeg""}","2014-10-21 03:46:00 -0500"
"6471","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (343).JPG","3751420",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ce60e2f6-b9cb-422f-a111-23540ca7b28b.jpeg""}","2014-10-21 04:43:36 -0500"
"6472","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (344).JPG","3751421",0.857142857142857,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/edea1942-a661-4c8e-bc3a-052dadc11ce5.jpeg""}","2014-10-21 04:44:42 -0500"
"6473","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (345).JPG","3751422",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c0a33988-a0a8-4452-8657-be8e5949b72e.jpeg""}","2014-10-21 04:49:02 -0500"
"6474","RCCN","Z:/TransectTrailCamPics/FA14/DPT/D03-GOM1/D03-GOM1-FA14 (346).JPG","3751423",1,"D03-GOM1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/923c3f70-58f8-4fc8-9727-ce598533d25d.jpeg""}","2014-10-21 04:49:31 -0500"
